ells,kap_cls
2753,1.7143248091547625e-09
2754,1.4855827841808352e-09
2755,1.602525187372151e-09
2756,1.5735863512137546e-09
2757,1.6815275614963027e-09
2758,1.5916196122447798e-09
2759,1.566050567992224e-09
2760,1.6959470380317301e-09
2761,1.6311028617879097e-09
2762,1.6017362646397598e-09
2763,1.4900203267502196e-09
2764,1.5853390353964443e-09
2765,1.5319313424345645e-09
2766,1.699788786083972e-09
2767,1.5113866349638542e-09
2768,1.6505190816138733e-09
2769,1.5905574981500726e-09
2770,1.6669030638914992e-09
2771,1.7191239788877404e-09
2772,1.590163811836218e-09
2773,1.571737390602693e-09
2774,1.4725778998257363e-09
2775,1.5350115528008161e-09
2776,1.6108729370451902e-09
2777,1.690059080878294e-09
2778,1.634122117119559e-09
2779,1.735440893479174e-09
2780,1.5710936174517334e-09
2781,1.5637820218830105e-09
2782,1.6372032544528114e-09
2783,1.4869821956516538e-09
2784,1.5276025030832702e-09
2785,1.6042531547548803e-09
2786,1.599291579950322e-09
2787,1.4967156397727286e-09
2788,1.5110986319732805e-09
2789,1.5843386395149343e-09
2790,1.566891144757191e-09
2791,1.5282330950507937e-09
2792,1.5372575891661992e-09
2793,1.4593860426906787e-09
2794,1.6165383091499652e-09
2795,1.5438294304354833e-09
2796,1.663963689753275e-09
2797,1.4300291598876532e-09
2798,1.5725652637863447e-09
2799,1.405957564536875e-09
2800,1.5491081915388178e-09
2801,1.581298394833626e-09
2802,1.5750445799819349e-09
2803,1.4245878519016809e-09
2804,1.6260271573606364e-09
2805,1.5730853725744186e-09
2806,1.5860085508478251e-09
2807,1.5517688651637052e-09
2808,1.654990644134636e-09
2809,1.4416974804017476e-09
2810,1.5193858991707862e-09
2811,1.5095250072672117e-09
2812,1.670727800097736e-09
2813,1.5403063135903979e-09
2814,1.5324396618867414e-09
2815,1.5347259041587701e-09
2816,1.6423028248076798e-09
2817,1.663215483208471e-09
2818,1.6462898685420815e-09
2819,1.5184341956488004e-09
2820,1.598720537938912e-09
2821,1.6777478155951037e-09
2822,1.4863435163319092e-09
2823,1.470984743852132e-09
2824,1.5597141963877193e-09
2825,1.4694029965692591e-09
2826,1.5104121830327927e-09
2827,1.5811775460364278e-09
2828,1.4897293463068513e-09
2829,1.4189770694442107e-09
2830,1.5579456686452838e-09
2831,1.5739388273912785e-09
2832,1.5283873382523366e-09
2833,1.4729562661711422e-09
2834,1.6062826162087414e-09
2835,1.4776470994111122e-09
2836,1.48504556997365e-09
2837,1.4266917871451824e-09
2838,1.5605754856783148e-09
2839,1.4894674593824475e-09
2840,1.4817937953108693e-09
2841,1.4460619118644584e-09
2842,1.441788029114049e-09
2843,1.4935619694628393e-09
2844,1.455644461127238e-09
2845,1.5562513165139147e-09
2846,1.5420918239991127e-09
2847,1.45862858486992e-09
2848,1.4835556786532255e-09
2849,1.5373914058065947e-09
2850,1.5892107751135686e-09
2851,1.4081208461658575e-09
2852,1.5734075503815214e-09
2853,1.6579987764590673e-09
2854,1.5479799092398145e-09
2855,1.5707634704291082e-09
2856,1.4135887602583067e-09
2857,1.507339428357104e-09
2858,1.5991408477669333e-09
2859,1.479139383142607e-09
2860,1.490542533376937e-09
2861,1.5197557523090145e-09
2862,1.4777604352128158e-09
2863,1.5215072992921286e-09
2864,1.429523166846896e-09
2865,1.5175930122099634e-09
2866,1.471257502969097e-09
2867,1.3995216616937395e-09
2868,1.608347162559491e-09
2869,1.4305726624330962e-09
2870,1.635787607134466e-09
2871,1.3770108878514428e-09
2872,1.381534669385264e-09
2873,1.445762643165226e-09
2874,1.4989729031489396e-09
2875,1.5803325752864628e-09
2876,1.5456327222032476e-09
2877,1.5041079973503454e-09
2878,1.5254268797153307e-09
2879,1.4527148705905075e-09
2880,1.563535023222825e-09
2881,1.409206235089758e-09
2882,1.5174697034455713e-09
2883,1.338817925739564e-09
2884,1.406403869918878e-09
2885,1.5032666631822578e-09
2886,1.4885161397883e-09
2887,1.5101652522925643e-09
2888,1.5184778752682318e-09
2889,1.4638031147703118e-09
2890,1.532073541148191e-09
2891,1.3183171352768615e-09
2892,1.4116254042795333e-09
2893,1.5251842501098798e-09
2894,1.5297719942023074e-09
2895,1.5016797985429907e-09
2896,1.439817177632867e-09
2897,1.4632734972749965e-09
2898,1.4699916572154606e-09
2899,1.4274866953628925e-09
2900,1.5115894897626525e-09
2901,1.6069136865929858e-09
2902,1.391717970406483e-09
2903,1.526138849004813e-09
2904,1.466223491051752e-09
2905,1.398078111569285e-09
2906,1.3819365323148593e-09
2907,1.412636133609712e-09
2908,1.4538880512536832e-09
2909,1.3528843134299058e-09
2910,1.5028449427681629e-09
2911,1.3517870906455328e-09
2912,1.4483044003596712e-09
2913,1.4396245411675131e-09
2914,1.5366906246472093e-09
2915,1.5014169634431156e-09
2916,1.5870323852911792e-09
2917,1.5024071551346863e-09
2918,1.4046631015986257e-09
2919,1.4871240671474479e-09
2920,1.4545873712534976e-09
2921,1.3356112178282379e-09
2922,1.4645335794715002e-09
2923,1.5578516374781985e-09
2924,1.4863071867731923e-09
2925,1.5103316426823188e-09
2926,1.4353318968208614e-09
2927,1.4233596095184087e-09
2928,1.461653067185743e-09
2929,1.3893498618647149e-09
2930,1.3754213604701275e-09
2931,1.3607520634999604e-09
2932,1.3861436134936326e-09
2933,1.4736166601233725e-09
2934,1.5326671814651543e-09
2935,1.3712684728858166e-09
2936,1.3695847552104045e-09
2937,1.4793276392234883e-09
2938,1.5369214114565033e-09
2939,1.3975675388209409e-09
2940,1.4292802931738235e-09
2941,1.4270070911596107e-09
2942,1.4323120853801113e-09
2943,1.3862670618804069e-09
2944,1.4562052360639824e-09
2945,1.4695529449137635e-09
2946,1.560365377065399e-09
2947,1.5137119973236213e-09
2948,1.3935484682863051e-09
2949,1.4300643101565672e-09
2950,1.4666539437640528e-09
2951,1.4342155316378122e-09
2952,1.5049399982177463e-09
2953,1.4192568091428638e-09
2954,1.4027696064066646e-09
2955,1.3511895498063544e-09
2956,1.5096475864534868e-09
2957,1.4233198328487909e-09
2958,1.4044162240406382e-09
2959,1.3905704867276028e-09
2960,1.4804984094651026e-09
2961,1.4490237924867007e-09
2962,1.3469149180544287e-09
2963,1.3715450748472602e-09
2964,1.2999511645323073e-09
2965,1.387593209766133e-09
2966,1.5228034556544305e-09
2967,1.3834015839762837e-09
2968,1.3537403828046462e-09
2969,1.3321174026499314e-09
2970,1.4965358456534934e-09
2971,1.411547830110056e-09
2972,1.3822202884576412e-09
2973,1.3963692881285702e-09
2974,1.4035592067419765e-09
2975,1.4245373530530996e-09
2976,1.3449703923248062e-09
2977,1.4478427960867379e-09
2978,1.5218619097170416e-09
2979,1.2930438112094614e-09
2980,1.5680784833047903e-09
2981,1.3820929961386707e-09
2982,1.384308659992568e-09
2983,1.3987692262015893e-09
2984,1.483819158013686e-09
2985,1.43410863042649e-09
2986,1.3688298683142993e-09
2987,1.3125813889467875e-09
2988,1.4319968120410337e-09
2989,1.355283290442494e-09
2990,1.4330267491231122e-09
2991,1.3973785890213334e-09
2992,1.466528728160892e-09
2993,1.3782482321156245e-09
2994,1.3503416889973452e-09
2995,1.3393903874922607e-09
2996,1.4499920776398242e-09
2997,1.3763514160510344e-09
2998,1.3898304085679664e-09
2999,1.3534637159206023e-09
3000,1.4220238104512508e-09
3001,1.366199924268018e-09
3002,1.3901905865941273e-09
3003,1.3976374674759157e-09
3004,1.4877216196623876e-09
3005,1.4524981213429678e-09
3006,1.3458970600082263e-09
3007,1.4339043902732743e-09
3008,1.4261542649517327e-09
3009,1.4234370446018107e-09
3010,1.3108022875727493e-09
3011,1.4978217508735702e-09
3012,1.4326838948200216e-09
3013,1.3691586849036261e-09
3014,1.3616481989636095e-09
3015,1.4167935398176452e-09
3016,1.4001862032889054e-09
3017,1.3298698013338383e-09
3018,1.4270325590055616e-09
3019,1.3706905933020834e-09
3020,1.3889370737237294e-09
3021,1.3716845242433059e-09
3022,1.3927561984970067e-09
3023,1.3262100747090253e-09
3024,1.3819300531247366e-09
3025,1.3854291116035076e-09
3026,1.4377000811635133e-09
3027,1.3293711045982123e-09
3028,1.436771400341735e-09
3029,1.4709765626370454e-09
3030,1.418995336488663e-09
3031,1.3543032616754827e-09
3032,1.4484039456050967e-09
3033,1.289222266735296e-09
3034,1.3670461736612032e-09
3035,1.3837161620973374e-09
3036,1.2844339138297353e-09
3037,1.3195329487705005e-09
3038,1.384629415789685e-09
3039,1.3643303254343654e-09
3040,1.401749808387441e-09
3041,1.3378828533210233e-09
3042,1.4651581648477162e-09
3043,1.444361795841572e-09
3044,1.3495646373396635e-09
3045,1.431041339185695e-09
3046,1.4336129223753082e-09
3047,1.2802048446149782e-09
3048,1.2697183474037445e-09
3049,1.272687320130998e-09
3050,1.354683641758383e-09
3051,1.368426748145147e-09
3052,1.392761667876366e-09
3053,1.2741813085411579e-09
3054,1.3390712213243388e-09
3055,1.363267689153457e-09
3056,1.2667828208848816e-09
3057,1.3380376181861834e-09
3058,1.284512712701776e-09
3059,1.354663659884766e-09
3060,1.3502332981655026e-09
3061,1.3867431656659311e-09
3062,1.3130167826015703e-09
3063,1.3715122869680472e-09
3064,1.3237199511071722e-09
3065,1.4641098949632447e-09
3066,1.3739408532777398e-09
3067,1.3042991401509568e-09
3068,1.2702686226317436e-09
3069,1.3676259545239059e-09
3070,1.4067052928136694e-09
3071,1.3614628553007742e-09
3072,1.3243895676838409e-09
3073,1.3239713849037522e-09
3074,1.2660548930808545e-09
3075,1.2022121254339662e-09
3076,1.266731440698578e-09
3077,1.2898933199061502e-09
3078,1.2885776026217688e-09
3079,1.3146390355088375e-09
3080,1.3113965754421284e-09
3081,1.2481933679752706e-09
3082,1.3759998323884169e-09
3083,1.367826388408318e-09
3084,1.2719187384980665e-09
3085,1.2458342334136638e-09
3086,1.3458277710663043e-09
3087,1.3007726414404443e-09
3088,1.2435173868422486e-09
3089,1.3879739428997316e-09
3090,1.414273937313358e-09
3091,1.354524320861102e-09
3092,1.3088589907269704e-09
3093,1.241076434424153e-09
3094,1.3491776249926651e-09
3095,1.3743613065674654e-09
3096,1.355011832320982e-09
3097,1.3579090224450813e-09
3098,1.2910289375499734e-09
3099,1.2110698062450124e-09
3100,1.2823357956879667e-09
3101,1.266650173507959e-09
3102,1.2902862496441737e-09
3103,1.2907390408602626e-09
3104,1.3004219794254307e-09
3105,1.3172886930166384e-09
3106,1.3358018337891539e-09
3107,1.292620627322717e-09
3108,1.2218491587167958e-09
3109,1.2614921014422432e-09
3110,1.253464117559616e-09
3111,1.2416698769894571e-09
3112,1.3605584663391748e-09
3113,1.2344821778633772e-09
3114,1.248531052287182e-09
3115,1.3733392431664332e-09
3116,1.2908411643272006e-09
3117,1.262692252605219e-09
3118,1.2694742049512102e-09
3119,1.3148785922041812e-09
3120,1.370393305128151e-09
3121,1.2210075374863814e-09
3122,1.2675387706015115e-09
3123,1.314156620645829e-09
3124,1.3055786309631996e-09
3125,1.2513459260795236e-09
3126,1.2516221480048556e-09
3127,1.2543296618567277e-09
3128,1.3872287085697183e-09
3129,1.223924620387732e-09
3130,1.2360053525652868e-09
3131,1.2001675361006824e-09
3132,1.4177520804838375e-09
3133,1.2661162983160226e-09
3134,1.2503041770898737e-09
3135,1.3204602076070479e-09
3136,1.2599045393785437e-09
3137,1.2635674712410583e-09
3138,1.3382508387442739e-09
3139,1.2565711314340491e-09
3140,1.2794273906181923e-09
3141,1.2660195568858245e-09
3142,1.3548457133994088e-09
3143,1.2781042807975214e-09
3144,1.2826988339234397e-09
3145,1.2467432553415188e-09
3146,1.3588328699816737e-09
3147,1.3210683667875426e-09
3148,1.3206117672011172e-09
3149,1.2409225945597747e-09
3150,1.2905846437741231e-09
3151,1.1803954783392032e-09
3152,1.2910687027814705e-09
3153,1.2370942819507685e-09
3154,1.2448558508842336e-09
3155,1.2755292348109047e-09
3156,1.2470783661477522e-09
3157,1.2466375355049528e-09
3158,1.3518469994930006e-09
3159,1.18761370998434e-09
3160,1.3190726728201505e-09
3161,1.2327043944193878e-09
3162,1.287881481701306e-09
3163,1.2558075222779544e-09
3164,1.2696648336912268e-09
3165,1.2837845168157572e-09
3166,1.2201788009618744e-09
3167,1.21102512252364e-09
3168,1.206316867695425e-09
3169,1.2211407235132074e-09
3170,1.1914471969803108e-09
3171,1.3000904080402106e-09
3172,1.3346683144187821e-09
3173,1.240676777356081e-09
3174,1.332704727554508e-09
3175,1.3180301377153158e-09
3176,1.1537958513907896e-09
3177,1.230630786569736e-09
3178,1.1593366348046084e-09
3179,1.3229619318744155e-09
3180,1.2570937238318214e-09
3181,1.3264898353764172e-09
3182,1.2079082392683005e-09
3183,1.2783740692573708e-09
3184,1.333445018664664e-09
3185,1.1851995928599803e-09
3186,1.2487941023382273e-09
3187,1.219644729858298e-09
3188,1.2516653579755628e-09
3189,1.3174801355006905e-09
3190,1.284523731424433e-09
3191,1.2451050809098501e-09
3192,1.256401188384637e-09
3193,1.2981199801060377e-09
3194,1.2285910725669292e-09
3195,1.09512873443804e-09
3196,1.297537423801642e-09
3197,1.203136904800035e-09
3198,1.2366166321328464e-09
3199,1.2656978158959788e-09
3200,1.2381325525624334e-09
3201,1.2474488035222284e-09
3202,1.2441800966451572e-09
3203,1.2106250360778218e-09
3204,1.1918303714106658e-09
3205,1.2464534625373005e-09
3206,1.3055209202396855e-09
3207,1.2000954107655973e-09
3208,1.1608345294816923e-09
3209,1.2643588244722923e-09
3210,1.2427280842396382e-09
3211,1.2140688282655715e-09
3212,1.2483129233920247e-09
3213,1.3065966964643656e-09
3214,1.270625040772371e-09
3215,1.2766535732391087e-09
3216,1.1640814899504738e-09
3217,1.2446404759914619e-09
3218,1.4694381987316359e-09
3219,1.1949459960298208e-09
3220,1.3126915646918396e-09
3221,1.1628465754073915e-09
3222,1.1822661277984191e-09
3223,1.2638191105861835e-09
3224,1.3323940378426151e-09
3225,1.2364434562922887e-09
3226,1.2280520121341237e-09
3227,1.3083232923323524e-09
3228,1.1789917075780843e-09
3229,1.1180029459024187e-09
3230,1.1501764406699354e-09
3231,1.1261759562958971e-09
3232,1.2086332489085035e-09
3233,1.2692607872867847e-09
3234,1.2044131333626078e-09
3235,1.2619401130718774e-09
3236,1.1945111486146458e-09
3237,1.2477109328071127e-09
3238,1.2552038720541616e-09
3239,1.1426360759199387e-09
3240,1.2087861435061118e-09
3241,1.231378659979099e-09
3242,1.310179515197968e-09
3243,1.2290016777572801e-09
3244,1.2250276017657125e-09
3245,1.2459179912831663e-09
3246,1.1489285910465063e-09
3247,1.1702596924558896e-09
3248,1.1354812044128124e-09
3249,1.2452289122803671e-09
3250,1.118932868707191e-09
3251,1.108081856537388e-09
3252,1.2305328386802519e-09
3253,1.1283977020632687e-09
3254,1.221201103134968e-09
3255,1.2079827313908138e-09
3256,1.1937749313841328e-09
3257,1.0972887649422686e-09
3258,1.2812751498507082e-09
3259,1.2286516985391037e-09
3260,1.2151387075473415e-09
3261,1.143788776996895e-09
3262,1.1367278997612693e-09
3263,1.1892610504335425e-09
3264,1.1958595057587955e-09
3265,1.2310189650771147e-09
3266,1.286982015092247e-09
3267,1.209695229724004e-09
3268,1.218012741311072e-09
3269,1.1199462253028022e-09
3270,1.1663093068564133e-09
3271,1.1727538189872685e-09
3272,1.2462474507318445e-09
3273,1.152337835744664e-09
3274,1.2787424717310526e-09
3275,1.1248950860356105e-09
3276,1.1732950136579438e-09
3277,1.2075047555753275e-09
3278,1.219037633680325e-09
3279,1.0775307532666458e-09
3280,1.2578724063236015e-09
3281,1.17625463217374e-09
3282,1.2739347157198793e-09
3283,1.1012067334156042e-09
3284,1.1957429452211575e-09
3285,1.2677264127517545e-09
3286,1.2284136159322815e-09
3287,1.1585128145810293e-09
3288,1.1572707598244046e-09
3289,1.2121779986589355e-09
3290,1.2498780716412605e-09
3291,1.1234910010013939e-09
3292,1.1429842598861676e-09
3293,1.2197623559507632e-09
3294,1.1410701359666112e-09
3295,1.1699403235142197e-09
3296,1.197006258943787e-09
3297,1.2017200373632529e-09
3298,1.2533949186475934e-09
3299,1.096911070186169e-09
3300,1.2096739584655726e-09
3301,1.0921415120034302e-09
3302,1.0759878628586784e-09
3303,1.2771828642101473e-09
3304,1.2157426948957507e-09
3305,1.1407372140701123e-09
3306,1.2089881916642533e-09
3307,1.170144698536945e-09
3308,1.2874397953410065e-09
3309,1.0870922028879308e-09
3310,1.2211556512101638e-09
3311,1.2118682227239426e-09
3312,1.0271856376567595e-09
3313,1.180709322629006e-09
3314,1.1972360657268612e-09
3315,1.183271338635342e-09
3316,1.1683305647607392e-09
3317,1.2218149096517167e-09
3318,1.1778202179978086e-09
3319,1.128164459013536e-09
3320,1.150384365873055e-09
3321,1.1482535936446216e-09
3322,1.0688031452074647e-09
3323,1.1131972364526936e-09
3324,1.0892621285889047e-09
3325,1.1625692374537747e-09
3326,1.2286119325170832e-09
3327,1.116686836246664e-09
3328,1.1762661726151824e-09
3329,1.0965091708772482e-09
3330,1.196225663039446e-09
3331,1.0208966503408226e-09
3332,1.085396220051754e-09
3333,1.1153001697653504e-09
3334,1.2300895989549937e-09
3335,1.1044382473272393e-09
3336,1.1913769898531224e-09
3337,1.129621816408426e-09
3338,1.1885602534859324e-09
3339,1.1258454636611637e-09
3340,1.2115346439275835e-09
3341,1.2434711410201798e-09
3342,1.1043384530068434e-09
3343,1.2339629248438817e-09
3344,1.1526425697698582e-09
3345,1.198477749334904e-09
3346,1.0785605750845304e-09
3347,1.0987096601576893e-09
3348,1.1285687079105465e-09
3349,1.1302100596317893e-09
3350,1.1311653193381827e-09
3351,1.1677084805383556e-09
3352,1.136008306252711e-09
3353,1.1767278648748914e-09
3354,1.1473056727381608e-09
3355,1.2342456592300492e-09
3356,1.1580681051090595e-09
3357,1.107178713517633e-09
3358,1.2334261097773333e-09
3359,1.130597123476411e-09
3360,1.0439978223345652e-09
3361,1.0965006511702956e-09
3362,1.1559250749172458e-09
3363,1.1043611768435602e-09
3364,1.1674722268217362e-09
3365,1.0585705410718788e-09
3366,1.175367477829892e-09
3367,1.164646880009112e-09
3368,1.11691938135336e-09
3369,1.2296305674580366e-09
3370,1.1566964800238129e-09
3371,1.1135430159820304e-09
3372,1.1371767632208186e-09
3373,1.1219572625639387e-09
3374,1.0835813302156551e-09
3375,1.1478872693326587e-09
3376,1.1283123454317848e-09
3377,1.0955936643128063e-09
3378,1.200548076071296e-09
3379,9.92296605617489e-10
3380,1.1359390063150577e-09
3381,1.0461052768589002e-09
3382,1.1632546485877255e-09
3383,1.1658156496549648e-09
3384,1.1661066682505708e-09
3385,1.0737173539467091e-09
3386,1.0768597337033358e-09
3387,1.1580935703985872e-09
3388,1.1502726568591516e-09
3389,1.109449864303193e-09
3390,1.1644516302473562e-09
3391,1.1352229591673624e-09
3392,1.1560764961001653e-09
3393,1.1014286610306114e-09
3394,1.1596852905500065e-09
3395,1.1351877392937548e-09
3396,1.0994194779115481e-09
3397,1.0838236115823267e-09
3398,1.0979681478460718e-09
3399,1.1366520684742192e-09
3400,1.1761593237124743e-09
3401,1.0892600780943665e-09
3402,1.1009070333676463e-09
3403,1.1045380224342261e-09
3404,1.0838761269570657e-09
3405,1.1517665632879009e-09
3406,1.1255602931280445e-09
3407,1.1811095343134758e-09
3408,1.0592181249761286e-09
3409,1.057813337657122e-09
3410,1.0999519085438055e-09
3411,1.122687477452112e-09
3412,1.0376898977181548e-09
3413,1.0908339926764515e-09
3414,1.1104623979993459e-09
3415,1.0358946639315544e-09
3416,1.1145674897619403e-09
3417,1.153663651185057e-09
3418,1.1252776222813294e-09
3419,1.125720705157183e-09
3420,1.1404568727261e-09
3421,1.168040465662648e-09
3422,1.0691611293763345e-09
