ells,ksz_lt_cls
1022,8.609313112016099e-06
1023,7.880254867207121e-06
1024,7.546605669599941e-06
1025,8.351466167033903e-06
1026,8.177810758231088e-06
1027,1.0514596763128765e-05
1028,7.211735910681127e-06
1029,8.049747598609716e-06
1030,9.166518028656306e-06
1031,8.743810754681838e-06
1032,8.508382099406222e-06
1033,9.048050524809832e-06
1034,8.7348561816929e-06
1035,8.21113280684451e-06
1036,9.065905971544433e-06
1037,7.615873841428812e-06
1038,8.008028587252222e-06
1039,8.438300987152446e-06
1040,9.037133781531753e-06
1041,1.1114510764506896e-05
1042,8.112740004165487e-06
1043,8.463485950342796e-06
1044,8.844770317270907e-06
1045,9.743076794323165e-06
1046,8.035532337132786e-06
1047,1.021534699670595e-05
1048,8.578032926494352e-06
1049,7.643785312887003e-06
1050,9.102305338368302e-06
1051,9.575876479472084e-06
1052,8.882855679846109e-06
1053,9.847850809055364e-06
1054,7.77934336070843e-06
1055,8.857915539589044e-06
1056,1.0464105186896201e-05
1057,8.031105270268561e-06
1058,8.488312299467125e-06
1059,8.509205722187616e-06
1060,8.49106776088973e-06
1061,9.433119157178193e-06
1062,6.961235443296981e-06
1063,8.311153473100748e-06
1064,8.41170463227798e-06
1065,9.46431980327946e-06
1066,9.607312097856376e-06
1067,7.76041268375107e-06
1068,8.142460438165505e-06
1069,7.420669975071485e-06
1070,7.808046718500762e-06
1071,7.030687399769024e-06
1072,7.995919776836433e-06
1073,8.853859751837421e-06
1074,7.94987076208233e-06
1075,8.053677302994291e-06
1076,9.203049845733628e-06
1077,8.574326706905744e-06
1078,6.641534127513177e-06
1079,8.375165633960163e-06
1080,7.183552621921524e-06
1081,9.270622862419725e-06
1082,7.935779822874872e-06
1083,8.603958651644914e-06
1084,8.465362800093261e-06
1085,8.004369344292406e-06
1086,7.762347394641353e-06
1087,8.596613119973297e-06
1088,8.05643881789135e-06
1089,8.27471849706111e-06
1090,7.276591349724898e-06
1091,8.395449941785693e-06
1092,8.359385666961345e-06
1093,7.963079201463555e-06
1094,8.026717639588785e-06
1095,8.490946411567603e-06
1096,8.266579912150554e-06
1097,7.580198822841792e-06
1098,8.794050619807129e-06
1099,8.753797103916791e-06
1100,7.925730577005225e-06
1101,8.93905515772279e-06
1102,8.307851657848885e-06
1103,8.142502471977162e-06
1104,8.076950519757184e-06
1105,8.421316025125732e-06
1106,7.70328137293542e-06
1107,6.836278311976625e-06
1108,7.548798200058993e-06
1109,7.931553170759222e-06
1110,8.202322681080287e-06
1111,8.489886229460998e-06
1112,8.116764900074074e-06
1113,6.301538045552538e-06
1114,7.194229739475746e-06
1115,6.656948976844819e-06
1116,9.199423458712307e-06
1117,6.87287707402719e-06
1118,7.69868873954803e-06
1119,6.9157444582963165e-06
1120,7.922208329251638e-06
1121,8.456530866019131e-06
1122,6.673606280466445e-06
1123,7.443548987760078e-06
1124,8.55598316914331e-06
1125,7.412474799008777e-06
1126,6.972893216367124e-06
1127,7.3270329244437935e-06
1128,6.9466433580787195e-06
1129,8.02787533095626e-06
1130,7.087419602709062e-06
1131,7.700219731230695e-06
1132,7.983296782408251e-06
1133,8.256101874912925e-06
1134,7.777705424054835e-06
1135,7.887198869646526e-06
1136,8.876302757645817e-06
1137,8.228006742705744e-06
1138,6.916285533454495e-06
1139,7.489826201804814e-06
1140,6.977969157099156e-06
1141,7.373083360197987e-06
1142,7.857829911167298e-06
1143,7.506314702085905e-06
1144,6.6059501763789325e-06
1145,7.96769498432111e-06
1146,7.347592698643775e-06
1147,6.504116606420547e-06
1148,6.954544353225938e-06
1149,8.031035722172377e-06
1150,7.8425877109801e-06
1151,7.409865184953033e-06
1152,6.893305197086242e-06
1153,7.437320920756864e-06
1154,7.354009116691599e-06
1155,8.085934051520186e-06
1156,7.71210896198258e-06
1157,7.003173159138046e-06
1158,7.663601364283287e-06
1159,7.84711916825543e-06
1160,7.569719922133153e-06
1161,7.5027923663450965e-06
1162,6.835362550910895e-06
1163,6.8413883835727045e-06
1164,8.229744985854995e-06
1165,7.450324798991105e-06
1166,7.408279064515228e-06
1167,7.556596219875855e-06
1168,7.0381344937025224e-06
1169,7.079893619394234e-06
1170,6.937280388706061e-06
1171,7.955027380890279e-06
1172,6.9741313208795505e-06
1173,8.907279474207483e-06
1174,7.433133968424738e-06
1175,6.856296383315248e-06
1176,7.059423318933761e-06
1177,7.70639706082112e-06
1178,7.350741149774973e-06
1179,7.073203067136731e-06
1180,7.758920082412946e-06
1181,7.33856410088463e-06
1182,6.925318933881144e-06
1183,7.0356424027550675e-06
1184,7.099138456747165e-06
1185,6.84391028231326e-06
1186,6.578653684043348e-06
1187,6.6217012617834494e-06
1188,6.999993345204402e-06
1189,7.111173393728897e-06
1190,7.379750518702368e-06
1191,7.699356704053551e-06
1192,7.5672205140281975e-06
1193,7.65853091769083e-06
1194,6.289902968957881e-06
1195,7.095084413173005e-06
1196,7.725186228911215e-06
1197,6.155003346121202e-06
1198,6.232002343434828e-06
1199,7.1643908177409315e-06
1200,6.379252168207062e-06
1201,7.401161360207885e-06
1202,7.349253590628121e-06
1203,7.783514057792058e-06
1204,6.771562170463968e-06
1205,7.167213571825661e-06
1206,5.975095677655177e-06
1207,8.101772343361954e-06
1208,7.004200437589976e-06
1209,7.441004515538809e-06
1210,6.815285706287505e-06
1211,5.668234171231337e-06
1212,7.065683767510498e-06
1213,7.822265524228493e-06
1214,7.129422584527032e-06
1215,6.2068707909052546e-06
1216,6.383062569867099e-06
1217,6.449400706259211e-06
1218,7.087371746119448e-06
1219,6.476675487235701e-06
1220,5.4069863588032735e-06
1221,7.458879754586879e-06
1222,7.158979986049657e-06
1223,7.672730317431732e-06
1224,6.161552248631377e-06
1225,6.022134513207122e-06
1226,7.123597050981225e-06
1227,6.9307352843016395e-06
1228,6.533157247230784e-06
1229,7.226027142940569e-06
1230,7.050849482677823e-06
1231,6.634689908063627e-06
1232,5.55565968178775e-06
1233,6.04610216021086e-06
1234,6.232086334590435e-06
1235,6.624263522107694e-06
1236,7.02132803169228e-06
1237,6.588220502473875e-06
1238,7.262766477217051e-06
1239,6.3832398697577335e-06
1240,6.5080924492762145e-06
1241,6.705470586880763e-06
1242,6.2798030196007315e-06
1243,7.328287389769413e-06
1244,6.172254288115719e-06
1245,6.689127816038971e-06
1246,6.517659942238024e-06
1247,7.379282619410622e-06
1248,6.596093584267091e-06
1249,7.298614722967324e-06
1250,6.461222221090253e-06
1251,6.159039433322397e-06
1252,6.379908852705163e-06
1253,7.998517455181379e-06
1254,5.8806632520984045e-06
1255,6.736628287126013e-06
1256,7.4168725870525955e-06
1257,6.948185451218357e-06
1258,6.889108965514469e-06
1259,5.923464551122437e-06
1260,5.8689238927071206e-06
1261,7.061953797926172e-06
1262,6.678100371401225e-06
1263,6.486114759808571e-06
1264,6.0054958507787734e-06
1265,7.4487732204614004e-06
1266,5.476365310200749e-06
1267,6.978249904955007e-06
1268,6.5940394347639e-06
1269,6.205778187295488e-06
1270,6.536369330835887e-06
1271,6.379997721135268e-06
1272,5.52977620463754e-06
1273,7.360284578200375e-06
1274,6.794358411168679e-06
1275,7.047617801832779e-06
1276,5.722140452237316e-06
1277,6.7708915291486025e-06
1278,7.055804978289124e-06
1279,6.836739269431782e-06
1280,6.421225737909765e-06
1281,6.0009311861671686e-06
1282,7.084923895302721e-06
1283,6.89290645181152e-06
1284,6.239088767537907e-06
1285,6.227883866802983e-06
1286,5.246917909911674e-06
1287,6.185011307493849e-06
1288,6.416451696708342e-06
1289,5.920916896310733e-06
1290,5.836075557820764e-06
1291,6.844356334394986e-06
1292,6.862152820869167e-06
1293,5.807367937579814e-06
1294,5.691475120287187e-06
1295,6.561607897574452e-06
1296,6.188542659178112e-06
1297,6.635392712790313e-06
1298,6.044137237631051e-06
1299,6.8271013487378644e-06
1300,6.830371191758834e-06
1301,5.411051216225708e-06
1302,6.2019427245741285e-06
1303,6.215639577745233e-06
1304,5.929959186481037e-06
1305,5.77452852331269e-06
1306,5.760837875407192e-06
1307,6.714716504816607e-06
1308,5.6707070687694765e-06
1309,6.599959728132503e-06
1310,5.799426787651392e-06
1311,6.503506063544086e-06
1312,5.886683262931213e-06
1313,6.091014539466959e-06
1314,5.887237181445312e-06
1315,5.484658536187238e-06
1316,6.674508477398743e-06
1317,5.9362852338041345e-06
1318,6.522277258496124e-06
1319,5.30330794137035e-06
1320,6.9853619055071375e-06
1321,6.355119432648258e-06
1322,4.547592492793682e-06
1323,5.9151306587057304e-06
1324,5.9835030410106945e-06
1325,6.000923203662312e-06
1326,5.771416458444489e-06
1327,5.394166947305147e-06
1328,5.287131233774328e-06
1329,6.222190428920805e-06
1330,5.726990540805795e-06
1331,6.573090093612891e-06
1332,6.181576801362906e-06
1333,5.973389568961975e-06
1334,5.964687269019693e-06
1335,6.705113591036836e-06
1336,5.670399171128174e-06
1337,6.038705722493874e-06
1338,5.6355805624059646e-06
1339,5.7369342500335455e-06
1340,5.549862165049451e-06
1341,5.591017369232879e-06
1342,5.837672843948941e-06
1343,5.977305999107065e-06
1344,6.109375053373467e-06
1345,5.2792935660805174e-06
1346,5.6106043455363075e-06
1347,5.436164204503175e-06
1348,5.812006064718501e-06
1349,5.934088576209685e-06
1350,6.033118597656986e-06
1351,5.168784214466295e-06
1352,5.419734267748017e-06
1353,5.7826129408918845e-06
1354,5.9283435994835964e-06
1355,6.136811731045935e-06
1356,5.349550853111376e-06
1357,6.234675437862549e-06
1358,5.856391556553108e-06
1359,5.284316520185657e-06
1360,5.647635188647751e-06
1361,6.467250230850841e-06
1362,6.438897352979965e-06
1363,5.602875699600281e-06
1364,6.010700892183861e-06
1365,5.523956981097257e-06
1366,5.1848740332749285e-06
1367,5.382835777959696e-06
1368,5.355163255568886e-06
1369,4.852641296496673e-06
1370,5.412919324624436e-06
1371,5.735333836286956e-06
1372,6.061524346038112e-06
1373,5.865592117891737e-06
1374,5.383697833342444e-06
1375,4.909959308627312e-06
1376,5.944266636248366e-06
1377,6.0437497491949304e-06
1378,5.33138194620105e-06
1379,5.525035363264526e-06
1380,5.687516909169973e-06
1381,5.361437310170977e-06
1382,4.77315881205232e-06
1383,5.298893619473995e-06
1384,5.636491856478984e-06
1385,5.993617057071125e-06
1386,6.28256983897682e-06
1387,5.797389659339431e-06
1388,6.058753654446512e-06
1389,5.867466062856982e-06
1390,5.65578452512801e-06
1391,6.296916949282258e-06
1392,5.346909396690886e-06
1393,5.829462292036261e-06
1394,4.77153490733974e-06
1395,6.036715456236711e-06
1396,6.033951533778649e-06
1397,5.811582002920258e-06
1398,5.4522937415187055e-06
1399,5.3911592349455745e-06
1400,5.313752786124615e-06
1401,5.431102637353477e-06
1402,5.6240979482391545e-06
1403,5.751549433857363e-06
1404,5.5422046781697415e-06
1405,5.5279663341713365e-06
1406,5.107880577229546e-06
1407,5.263942447567649e-06
1408,4.7466578435233515e-06
1409,5.413642322484409e-06
1410,4.9421646291095275e-06
1411,5.239807034408462e-06
1412,4.938086491592534e-06
1413,5.608433464396568e-06
1414,5.3215237382325285e-06
1415,5.2716586964674546e-06
1416,4.758917177184574e-06
1417,5.16465146349222e-06
1418,5.09358187179066e-06
1419,5.619467279777655e-06
1420,4.9311042461247015e-06
1421,5.056256711251011e-06
1422,4.8352876937077335e-06
1423,5.084393820547202e-06
1424,5.534109778959236e-06
1425,5.357653593505169e-06
1426,5.641796546340321e-06
1427,5.108375879475231e-06
1428,4.191662102779045e-06
1429,4.801352220492506e-06
1430,5.203252402842372e-06
1431,4.84518644521706e-06
1432,5.254920261620659e-06
1433,5.404682162758019e-06
1434,4.923327513864459e-06
1435,5.1824914113640025e-06
1436,5.610297180770851e-06
1437,5.433217751859871e-06
1438,5.113814909345576e-06
1439,4.767708953945416e-06
1440,4.555085260717396e-06
1441,4.279060973512845e-06
1442,5.243414895232236e-06
1443,4.689011373607473e-06
1444,5.837950209575757e-06
1445,5.329606568136132e-06
1446,5.043877830015335e-06
1447,4.962921795768459e-06
1448,4.862990074198645e-06
1449,5.69172954937382e-06
1450,5.787757715604445e-06
1451,5.1484092917691945e-06
1452,4.930028731353574e-06
1453,4.968416156351591e-06
1454,5.093273512627115e-06
1455,5.219095571746617e-06
1456,4.863207867878439e-06
1457,4.637761979220961e-06
1458,5.0611618602897e-06
1459,5.019415893365401e-06
1460,4.996594404197486e-06
1461,5.2115177884890825e-06
1462,5.0825655905622556e-06
1463,4.836820124262579e-06
1464,5.109802306418252e-06
1465,5.4189005737345954e-06
1466,4.926058896344143e-06
1467,4.842166035519868e-06
1468,5.258988937703492e-06
1469,4.622589622322772e-06
1470,5.023218802244339e-06
1471,5.469715453381971e-06
1472,4.7823457917827115e-06
1473,4.711276545923997e-06
1474,4.471407376959607e-06
1475,4.97593058910982e-06
1476,4.563318413249056e-06
1477,5.152092056499779e-06
1478,5.727169205775637e-06
1479,5.1428488981349385e-06
1480,5.010028395789065e-06
1481,4.838787392462138e-06
1482,5.37406789319141e-06
1483,5.1737539763841475e-06
1484,4.597345255116622e-06
1485,4.436497680690996e-06
1486,4.786438669199228e-06
1487,4.766616050343578e-06
1488,4.317880657189917e-06
1489,4.922544012215119e-06
1490,4.888541363650674e-06
1491,5.54037083108652e-06
1492,4.8915929696256966e-06
1493,4.5898962183388804e-06
1494,5.047994321496903e-06
1495,4.442530310890883e-06
1496,4.272835054623915e-06
1497,4.6024578217987425e-06
1498,4.955698958818074e-06
1499,4.814500349872876e-06
1500,6.006174877692521e-06
1501,4.71625690230023e-06
1502,4.3632080302972684e-06
1503,4.262416034342147e-06
1504,4.922286411487301e-06
1505,4.979667625494733e-06
1506,4.728828310885042e-06
1507,4.833761324515148e-06
1508,4.325695261445884e-06
1509,4.424331881991481e-06
1510,4.523497481987818e-06
1511,4.348300260706725e-06
1512,4.9402726470755786e-06
1513,4.824081432645152e-06
1514,4.8998757764226064e-06
1515,5.046769186253201e-06
1516,4.620887384329013e-06
1517,5.184003992767793e-06
1518,4.843395563896148e-06
1519,5.43538896723273e-06
1520,5.004631508641049e-06
1521,4.629670316379277e-06
1522,4.459363900033491e-06
1523,4.642642452625927e-06
1524,4.969203356919671e-06
1525,4.1183791296669065e-06
1526,4.630398648120814e-06
1527,4.33776857682833e-06
1528,4.467537627745724e-06
1529,4.680552279139597e-06
1530,4.967851977339627e-06
1531,4.732395110402897e-06
1532,4.771240067158774e-06
1533,5.0863275466258765e-06
1534,4.549854220384037e-06
1535,4.668993384485173e-06
1536,4.797362983674581e-06
1537,4.497928182635421e-06
1538,4.967334176836718e-06
1539,5.23093374722886e-06
1540,4.653405938079143e-06
1541,4.104009312102157e-06
1542,4.710299343617435e-06
1543,4.261246870638093e-06
1544,4.354387469452165e-06
1545,4.3446963185743735e-06
1546,4.499501980619219e-06
1547,5.447798121105187e-06
1548,4.633444731093505e-06
1549,4.5919715195960105e-06
1550,4.519093731960992e-06
1551,4.473750427520233e-06
1552,4.699149202831635e-06
1553,4.408143935261767e-06
1554,4.947629845375997e-06
1555,4.575986564360552e-06
1556,4.3852695264309585e-06
1557,4.43833675159786e-06
1558,4.523589081954249e-06
1559,4.747970779020338e-06
1560,4.3766316270315785e-06
1561,5.338647867855089e-06
1562,4.423739026036127e-06
1563,4.6874361633950056e-06
1564,4.771269273472285e-06
1565,5.025381972052101e-06
1566,3.5994963018787705e-06
1567,4.090460353338518e-06
1568,4.322022089029809e-06
1569,3.8190596180855345e-06
1570,4.393627348622173e-06
1571,5.188154797259125e-06
1572,4.141616895581716e-06
1573,4.7495764500491425e-06
1574,4.2378193310696755e-06
1575,4.894752075728424e-06
1576,4.414902820008712e-06
1577,5.295266665199164e-06
1578,5.006792817814209e-06
1579,4.752112464776192e-06
1580,4.201839472926008e-06
1581,4.875556798268134e-06
1582,4.918612602248929e-06
1583,4.485357261924114e-06
1584,4.062549956929496e-06
1585,4.519455682944361e-06
1586,4.681295434498212e-06
1587,4.748674496570363e-06
1588,4.7543256755011305e-06
1589,4.2837122864494256e-06
1590,4.183207945172541e-06
1591,4.2305072823610405e-06
1592,4.243152815868512e-06
1593,4.491060393909001e-06
1594,4.445449623810726e-06
1595,4.044400920117977e-06
1596,4.839235929349377e-06
1597,4.434944778674798e-06
1598,4.448561414725198e-06
1599,3.906645625682185e-06
1600,4.5733572396716596e-06
1601,4.797536321659307e-06
1602,4.647307229396915e-06
1603,4.684535069820761e-06
1604,4.5728389568488625e-06
1605,4.461262001223675e-06
1606,4.023167725756742e-06
1607,4.221368215788616e-06
1608,4.7603380451589955e-06
1609,4.3317719640672545e-06
1610,4.120244358743018e-06
1611,3.84277780779104e-06
1612,4.045489736572658e-06
1613,3.954735212245073e-06
1614,4.473736665520369e-06
1615,4.7493234914621685e-06
1616,3.800276760889607e-06
1617,4.230465836925312e-06
1618,4.055295844140775e-06
1619,4.2172814080988536e-06
1620,3.8642161856868725e-06
1621,3.936226111578289e-06
1622,4.474429083340638e-06
1623,4.1946073070427014e-06
1624,4.438499843886443e-06
1625,4.6400359484076685e-06
1626,4.201783590724359e-06
1627,4.291480867253636e-06
1628,4.417572998696984e-06
1629,4.86703800786204e-06
1630,3.7208867220931314e-06
1631,5.116303517340654e-06
1632,3.821522626055123e-06
1633,4.188495467443275e-06
1634,4.256713308003641e-06
1635,3.900565192958774e-06
1636,4.344849581639022e-06
1637,3.821726452517336e-06
1638,4.107037681411054e-06
1639,4.0912060940492365e-06
1640,3.988366051779872e-06
1641,4.3811488994445524e-06
1642,4.11825279517937e-06
1643,4.37956316338329e-06
1644,4.117828356765357e-06
1645,3.856398747728155e-06
1646,4.229559666931517e-06
1647,4.189640987983755e-06
1648,4.484614677184605e-06
1649,4.09884594661736e-06
1650,4.335257747544778e-06
1651,4.201336356516599e-06
1652,4.009112543795847e-06
1653,3.800176524079898e-06
1654,4.237272265482588e-06
1655,4.382060452098497e-06
1656,4.42534985071567e-06
1657,3.6109547998075352e-06
1658,4.37379063304151e-06
1659,4.0867586456953745e-06
1660,3.829067929516755e-06
1661,3.8008642105094237e-06
1662,3.860107941958167e-06
1663,4.376666854505651e-06
1664,4.255044349348144e-06
1665,4.145418409993397e-06
1666,4.34636522075986e-06
1667,4.302430954885183e-06
1668,3.784456791219279e-06
1669,4.253199963834126e-06
1670,4.039920068488284e-06
1671,4.029870252058711e-06
1672,4.512228987025735e-06
1673,4.19467204834483e-06
1674,4.341401401248276e-06
1675,4.004124718601511e-06
1676,3.555967507190083e-06
1677,4.43166192759004e-06
1678,3.824757180290495e-06
1679,4.54195816041321e-06
1680,4.155113538519209e-06
1681,3.803696586216276e-06
1682,4.338131410317665e-06
1683,4.186907017603712e-06
