ell,kap_cl
3552,1.3250706182138738e-09
3553,1.3414130029566783e-09
3554,1.3672065942686153e-09
3555,1.3820899755806346e-09
3556,1.3338206326488387e-09
3557,1.3026459868430097e-09
3558,1.315627736254501e-09
3559,1.360341516979968e-09
3560,1.330041078596518e-09
3561,1.3405459527507056e-09
3562,1.3250195525712691e-09
3563,1.3247592865854258e-09
3564,1.350616632242646e-09
3565,1.3243184786052975e-09
3566,1.3047853738128765e-09
3567,1.2975645015261753e-09
3568,1.358061360912338e-09
3569,1.3203684377440344e-09
3570,1.3427845174931843e-09
3571,1.3175339610982443e-09
3572,1.334148464658112e-09
3573,1.3137972622528048e-09
3574,1.3049829327964352e-09
3575,1.33302308780797e-09
3576,1.3267520316684267e-09
3577,1.3207087178802146e-09
3578,1.3264541896442804e-09
3579,1.3390219928408788e-09
3580,1.3539868683705168e-09
3581,1.3221744761321813e-09
3582,1.3313801623032537e-09
3583,1.3391443599733689e-09
3584,1.3452491886782878e-09
3585,1.3325075495405062e-09
3586,1.293744376055401e-09
3587,1.3228862992528562e-09
3588,1.353327880441496e-09
3589,1.3587674208499574e-09
3590,1.2963382913633377e-09
3591,1.312267027410127e-09
3592,1.2761204542078379e-09
3593,1.3458978670271911e-09
3594,1.3503774729804862e-09
3595,1.3150189583405812e-09
3596,1.3197155734871912e-09
3597,1.3582769952892993e-09
3598,1.3197044666910401e-09
3599,1.3199381379262093e-09
3600,1.3031974375291325e-09
3601,1.3463264325085512e-09
3602,1.3513102660346479e-09
3603,1.2806772630810168e-09
3604,1.2971004302935704e-09
3605,1.3206722852015958e-09
3606,1.2963782867378566e-09
3607,1.3144829150355134e-09
3608,1.2959330366097978e-09
3609,1.3035187511951636e-09
3610,1.3332306734691964e-09
3611,1.2892940567476306e-09
3612,1.3126582486440044e-09
3613,1.3073516124651016e-09
3614,1.2982936150643817e-09
3615,1.3427231552697403e-09
3616,1.3182883623781512e-09
3617,1.3248355399121672e-09
3618,1.2648213216048949e-09
3619,1.3109348585668243e-09
3620,1.3270792061135621e-09
3621,1.309621426229986e-09
3622,1.2682301026110216e-09
3623,1.3050323383773745e-09
3624,1.2622463675481502e-09
3625,1.3007328817855108e-09
3626,1.3288384747376972e-09
3627,1.3173899339989296e-09
3628,1.2950406446408187e-09
3629,1.280445563388223e-09
3630,1.2976738730806311e-09
3631,1.292994659435344e-09
3632,1.3046901519725882e-09
3633,1.2822219950098005e-09
3634,1.2869274710661913e-09
3635,1.343266151264871e-09
3636,1.2565899013594108e-09
3637,1.2982245918438649e-09
3638,1.3257260281255252e-09
3639,1.3217752666195047e-09
3640,1.25620213098531e-09
3641,1.2876358503793728e-09
3642,1.2935112179571318e-09
3643,1.3168393731723982e-09
3644,1.3108496157753045e-09
3645,1.2687045417833697e-09
3646,1.3160848568113319e-09
3647,1.2597005024058013e-09
3648,1.2811191370214197e-09
3649,1.2489768138954694e-09
3650,1.2589955928789743e-09
3651,1.2988290111973901e-09
3652,1.2766277900042412e-09
3653,1.3170616455205278e-09
3654,1.273680726236623e-09
3655,1.2803248389592563e-09
3656,1.3071891964666067e-09
3657,1.2985508906081447e-09
3658,1.2689943545621518e-09
3659,1.290954899347015e-09
3660,1.2949725722537845e-09
3661,1.2833804412558342e-09
3662,1.2991319663089641e-09
3663,1.2893306919512962e-09
3664,1.3055839936400742e-09
3665,1.275151327715758e-09
3666,1.2436675622392306e-09
3667,1.2663070008238566e-09
3668,1.3257456114097728e-09
3669,1.2703178794386083e-09
3670,1.2581600627780385e-09
3671,1.318823921658953e-09
3672,1.248886625560387e-09
3673,1.3117294030093015e-09
3674,1.2825958311792294e-09
3675,1.2890205881588468e-09
3676,1.2691179639981486e-09
3677,1.2693279720245672e-09
3678,1.2266546403196946e-09
3679,1.2744742686823632e-09
3680,1.2734181385037917e-09
3681,1.2780372302456893e-09
3682,1.2378527657497154e-09
3683,1.2676553851791222e-09
3684,1.2787398221262484e-09
3685,1.264519734136329e-09
3686,1.246979361659412e-09
3687,1.2840791625118352e-09
3688,1.2629039796731398e-09
3689,1.2754641826499821e-09
3690,1.2461992979758715e-09
3691,1.2904128473420296e-09
3692,1.2475161236566298e-09
3693,1.2859980466459666e-09
3694,1.2791244771384418e-09
3695,1.2699166807388702e-09
3696,1.235233535914894e-09
3697,1.2663520590183115e-09
3698,1.2831368535915845e-09
3699,1.2591906098569177e-09
3700,1.2503335239571484e-09
3701,1.2642877280784446e-09
3702,1.2558556389420472e-09
3703,1.2463180896660133e-09
3704,1.2797463332006094e-09
3705,1.2182636576937626e-09
3706,1.2743031127851236e-09
3707,1.2675161939760241e-09
3708,1.241728634973476e-09
3709,1.2184144978040172e-09
3710,1.2471048389898123e-09
3711,1.2173692146463309e-09
3712,1.2329608869181253e-09
3713,1.2465439382082204e-09
3714,1.2430852901911199e-09
3715,1.2566114925176988e-09
3716,1.2345449957901752e-09
3717,1.2473257428026737e-09
3718,1.2862950743759682e-09
3719,1.2521787134800795e-09
3720,1.234704617031316e-09
3721,1.2365309996752387e-09
3722,1.258817472389735e-09
3723,1.2806240942414727e-09
3724,1.2539895641993836e-09
3725,1.2410067728375094e-09
3726,1.241382133745119e-09
3727,1.2146617536472258e-09
3728,1.2645939704088944e-09
3729,1.2386796767141116e-09
3730,1.2532141619234505e-09
3731,1.268690781536923e-09
3732,1.2242716809636565e-09
3733,1.260754369317939e-09
3734,1.2433103968520573e-09
3735,1.2555902997006093e-09
3736,1.247857439529167e-09
3737,1.2430432321637014e-09
3738,1.2213941563113196e-09
3739,1.2578894049807222e-09
3740,1.194219958509796e-09
3741,1.276677415598563e-09
3742,1.2566300605690373e-09
3743,1.2331894803479226e-09
3744,1.2131711147267094e-09
3745,1.2324836469541121e-09
3746,1.2380361355760188e-09
3747,1.2433856343420271e-09
3748,1.2247096688433897e-09
3749,1.2340212056475089e-09
3750,1.2381639055276442e-09
3751,1.2290454574138372e-09
3752,1.2421210692204456e-09
3753,1.2562034157581217e-09
3754,1.2160068604748425e-09
3755,1.2389790489487993e-09
3756,1.2541790435311037e-09
3757,1.1921752912786508e-09
3758,1.2417343188653857e-09
3759,1.2253808742849466e-09
3760,1.228596173674429e-09
3761,1.2572693941332057e-09
3762,1.239207468919608e-09
3763,1.2473230266540756e-09
3764,1.2674261403966782e-09
3765,1.2343078261867666e-09
3766,1.2041910328658007e-09
3767,1.225940744853743e-09
3768,1.246097913659529e-09
3769,1.2233834334081538e-09
3770,1.23471009129374e-09
3771,1.1991122373583584e-09
3772,1.2343851985663068e-09
3773,1.2491192157356825e-09
3774,1.2295017982686232e-09
3775,1.2362491635366766e-09
3776,1.2035051188994516e-09
3777,1.2079871254282932e-09
3778,1.1934943753536196e-09
3779,1.2163531744475815e-09
3780,1.1951097122610066e-09
3781,1.2034807228354566e-09
3782,1.2280417757938853e-09
3783,1.1963475995356303e-09
3784,1.2149637555367116e-09
3785,1.2046047144535035e-09
3786,1.2164409792258483e-09
3787,1.2645650933959273e-09
3788,1.236600358963664e-09
3789,1.2295230901890557e-09
3790,1.1935421362777507e-09
3791,1.2386213895642109e-09
3792,1.2014453055274214e-09
3793,1.2152627169812322e-09
3794,1.206826000474514e-09
3795,1.219279828608873e-09
3796,1.229445184067197e-09
3797,1.2206657668954707e-09
3798,1.2322018269649091e-09
3799,1.203054485055194e-09
3800,1.1931134838619613e-09
3801,1.2086040791488174e-09
3802,1.2225580828562275e-09
3803,1.195673286999045e-09
3804,1.2114904885665837e-09
3805,1.2273796123533527e-09
3806,1.1708706159801652e-09
3807,1.2074954397638542e-09
3808,1.2209312947419185e-09
3809,1.261796869509547e-09
3810,1.2302216102906653e-09
3811,1.2113323965616653e-09
3812,1.2010712031277139e-09
3813,1.221628982024542e-09
3814,1.2340764781449647e-09
3815,1.2054135016761733e-09
3816,1.1896259790140657e-09
3817,1.2512651068378754e-09
3818,1.1720002520842955e-09
3819,1.1921834168710974e-09
3820,1.1998950199204448e-09
3821,1.1603625257282451e-09
3822,1.2001407489721633e-09
3823,1.225722314902007e-09
3824,1.1943011107768525e-09
3825,1.220339126847663e-09
3826,1.2029433457215404e-09
3827,1.2149335432042162e-09
3828,1.1847408817473475e-09
3829,1.1709511847139843e-09
3830,1.2023069524770416e-09
3831,1.2135630704082071e-09
3832,1.1857804053647894e-09
3833,1.1660468837244058e-09
3834,1.2025986150946358e-09
3835,1.2003183441804942e-09
3836,1.21959721995197e-09
3837,1.1566792467589874e-09
3838,1.187445453418774e-09
3839,1.2025156950191859e-09
3840,1.2012689391107004e-09
3841,1.1625706110447325e-09
3842,1.176737415695142e-09
3843,1.205070794638567e-09
3844,1.1660675226607997e-09
3845,1.1811923521936156e-09
3846,1.194310256591023e-09
3847,1.1886062075595454e-09
3848,1.183033569122045e-09
3849,1.1728049570001283e-09
3850,1.1781465759058573e-09
3851,1.235775884228326e-09
3852,1.1676870905259665e-09
3853,1.1741092906802755e-09
3854,1.2103655198209528e-09
3855,1.2081199453476783e-09
3856,1.1819837980741648e-09
3857,1.185664085709289e-09
3858,1.2059462120984226e-09
3859,1.1779176459624238e-09
3860,1.1608187760157424e-09
3861,1.21619114859218e-09
3862,1.1855137699050918e-09
3863,1.1352576554010069e-09
3864,1.2163218353548882e-09
3865,1.1962915172424346e-09
3866,1.189026168282394e-09
3867,1.1977827682474827e-09
3868,1.1505583607513577e-09
3869,1.1713799507480797e-09
3870,1.1759326926744466e-09
3871,1.167739655167155e-09
3872,1.174589451673422e-09
3873,1.1784223347822465e-09
3874,1.210677525827895e-09
3875,1.1741449522842474e-09
3876,1.1272747444645473e-09
3877,1.1551403625862043e-09
3878,1.1937395750301732e-09
3879,1.1593797228864808e-09
3880,1.1499136232975892e-09
3881,1.1659641555640429e-09
3882,1.1734993400330811e-09
3883,1.155603669839522e-09
3884,1.172284108908412e-09
3885,1.1714112984552712e-09
3886,1.1625741136514907e-09
3887,1.1585212162778904e-09
3888,1.1910687653952857e-09
3889,1.1735567952227475e-09
3890,1.2019581498871224e-09
3891,1.1760630887640851e-09
3892,1.1573719499273695e-09
3893,1.2012582718885224e-09
3894,1.1616659473433768e-09
3895,1.157124138191661e-09
3896,1.141660650497274e-09
3897,1.1419705217939227e-09
3898,1.1689230073029248e-09
3899,1.1447207527946816e-09
3900,1.1652780126732004e-09
3901,1.147148142280011e-09
3902,1.1377460806440658e-09
3903,1.1870718648360448e-09
3904,1.1374777706631047e-09
3905,1.1773633764850444e-09
3906,1.1683524135533992e-09
3907,1.1698098143724952e-09
3908,1.1682075006112324e-09
3909,1.1375873583203496e-09
3910,1.1535596995160902e-09
3911,1.1522614116297654e-09
3912,1.1335133724687673e-09
3913,1.1484544854802585e-09
3914,1.1676046797196759e-09
3915,1.14582759660223e-09
3916,1.1426045467716658e-09
3917,1.1656011252318361e-09
3918,1.1580477335030118e-09
3919,1.1525803549448192e-09
3920,1.0950333884849837e-09
3921,1.1716341099899393e-09
3922,1.1520357094664522e-09
3923,1.1376616712777045e-09
3924,1.1791362415459947e-09
3925,1.1545711118582288e-09
3926,1.1515628867030247e-09
3927,1.1691807970163973e-09
3928,1.1636641660029138e-09
3929,1.1159520563299563e-09
3930,1.1729014206028474e-09
3931,1.1883482260755734e-09
3932,1.1900308070014026e-09
3933,1.1697636266538798e-09
3934,1.157425882888852e-09
3935,1.152106336328507e-09
3936,1.1534745800196469e-09
3937,1.1390739241698063e-09
3938,1.1577593853261786e-09
3939,1.2078382347325716e-09
3940,1.1558215444731745e-09
3941,1.151844756675476e-09
3942,1.1604583732721161e-09
3943,1.1592691090259047e-09
3944,1.1187179559715277e-09
3945,1.1729649720261968e-09
3946,1.1625447742745784e-09
3947,1.1565633845870012e-09
3948,1.1157009752892618e-09
3949,1.140302585759948e-09
3950,1.1135638819438088e-09
3951,1.1510101077343327e-09
3952,1.1370542165717228e-09
3953,1.1715177140239039e-09
3954,1.130243186981142e-09
3955,1.1440612799398536e-09
3956,1.1363126009649417e-09
3957,1.1551245024949095e-09
3958,1.1299567194999015e-09
3959,1.1269697306680219e-09
3960,1.09561650298128e-09
3961,1.1419628939432727e-09
3962,1.1757855804797944e-09
3963,1.11689257694954e-09
3964,1.1406810817639607e-09
3965,1.152460376411781e-09
3966,1.1216555411468121e-09
3967,1.1291149045250239e-09
3968,1.097441837238105e-09
3969,1.1529079654215735e-09
3970,1.1421121368769561e-09
3971,1.1541596102021919e-09
3972,1.1336080000706875e-09
3973,1.1334311921056447e-09
3974,1.1354793362245244e-09
3975,1.1581933322120618e-09
3976,1.1529125094522192e-09
3977,1.1438741952873957e-09
3978,1.1080964783088993e-09
3979,1.0947064940225993e-09
3980,1.1393111462078228e-09
3981,1.1298706006682564e-09
3982,1.1186930859097233e-09
3983,1.1465284345892576e-09
3984,1.09937056262685e-09
3985,1.1644288042730563e-09
3986,1.105537395942844e-09
3987,1.1179198457094966e-09
3988,1.1115689913953426e-09
3989,1.1386122358749244e-09
3990,1.1204944275882902e-09
3991,1.096730915157917e-09
3992,1.1204677182815194e-09
3993,1.1252882648755538e-09
3994,1.136753468573039e-09
3995,1.1173720401637909e-09
3996,1.1077767633423049e-09
3997,1.1342844725056676e-09
3998,1.0879066294009381e-09
3999,1.1618617711511996e-09
4000,1.1400516549363894e-09
4001,1.0910084427468021e-09
4002,1.1176469305437967e-09
4003,1.1134294565250887e-09
4004,1.0949606682974381e-09
4005,1.1086466702883669e-09
4006,1.1307485260973392e-09
4007,1.0942701363459168e-09
4008,1.1032556196080096e-09
4009,1.1244527352391374e-09
4010,1.0969913109732632e-09
4011,1.1160092298861533e-09
4012,1.1324874894161413e-09
4013,1.1315499847479886e-09
4014,1.122000036889808e-09
4015,1.1088825879463804e-09
4016,1.112593642592741e-09
4017,1.1139815718694438e-09
4018,1.1249679540478123e-09
4019,1.1177358404632937e-09
4020,1.1156956718890974e-09
4021,1.1265873103945018e-09
4022,1.1145229753399378e-09
4023,1.074848486795625e-09
4024,1.10603659301271e-09
4025,1.1224754425571559e-09
4026,1.1217351920034459e-09
4027,1.0802418891032195e-09
4028,1.1171686669300007e-09
4029,1.0764695230932841e-09
4030,1.1290309222100131e-09
4031,1.1207891764119433e-09
4032,1.1127064373969131e-09
4033,1.1163997374584153e-09
4034,1.1020568365312704e-09
4035,1.1109319112266146e-09
4036,1.1037288588911867e-09
4037,1.1118926273640898e-09
4038,1.0918070506200588e-09
4039,1.0961401998008744e-09
4040,1.1034990581527505e-09
4041,1.1121458775149546e-09
4042,1.1014435538262052e-09
4043,1.069263813617919e-09
4044,1.085766172994351e-09
4045,1.106727152329196e-09
4046,1.081106302422799e-09
4047,1.0959958538705845e-09
4048,1.0790035358631297e-09
4049,1.0884911557857493e-09
4050,1.0867040381021362e-09
4051,1.0813130554056667e-09
4052,1.087868489218795e-09
4053,1.1197787514321942e-09
4054,1.0834750232626923e-09
4055,1.0886898239470016e-09
4056,1.115741321386796e-09
4057,1.089368970689708e-09
4058,1.0915525875363428e-09
4059,1.0617926241981151e-09
4060,1.0876111606576697e-09
4061,1.0718745492722568e-09
4062,1.113218342505748e-09
4063,1.0948131626521986e-09
4064,1.0776818244466095e-09
4065,1.0999298202079679e-09
4066,1.067613902244958e-09
4067,1.0634439836584957e-09
4068,1.0921368832974179e-09
4069,1.0666218988629745e-09
4070,1.0791499489742267e-09
4071,1.1142148681163052e-09
4072,1.0730972158967929e-09
4073,1.116111409980911e-09
4074,1.0938292145087735e-09
4075,1.1033157223320443e-09
4076,1.0835350351197645e-09
4077,1.0804717764447216e-09
4078,1.0867819191080554e-09
4079,1.052225105267359e-09
4080,1.05706715059474e-09
4081,1.0893948461818147e-09
4082,1.0842931131094468e-09
4083,1.0743076241903286e-09
4084,1.0921060639979797e-09
4085,1.0791278005552174e-09
4086,1.0882154158255853e-09
4087,1.0604685281567974e-09
4088,1.0334108597491854e-09
4089,1.0675400350574045e-09
4090,1.097303206630451e-09
4091,1.0598740278474485e-09
4092,1.0558527143445928e-09
4093,1.0956194856824086e-09
4094,1.0782501336090267e-09
4095,1.081595345653766e-09
4096,1.0602227201226182e-09
4097,1.07354037954964e-09
4098,1.0929708521302952e-09
4099,1.0768595143284066e-09
4100,1.1093106453645565e-09
4101,1.0705277137571554e-09
4102,1.0632605876215801e-09
4103,1.0632700747916324e-09
4104,1.0958898801052921e-09
4105,1.0748085292034278e-09
4106,1.0650061032359825e-09
4107,1.0787477253534335e-09
4108,1.062351083311957e-09
4109,1.085054878244512e-09
4110,1.0723042527699123e-09
4111,1.056946933751821e-09
4112,1.0680762911207974e-09
4113,1.0710235666656048e-09
4114,1.0458330529548867e-09
4115,1.0811365161980637e-09
4116,1.082821474039156e-09
4117,1.0819763715464344e-09
4118,1.0727232694719054e-09
4119,1.0714653047336763e-09
4120,1.0533104936029825e-09
4121,1.063336150370551e-09
4122,1.0690585226153348e-09
4123,1.084102817747548e-09
4124,1.0325311620342858e-09
4125,1.086351948206292e-09
4126,1.0551110518581357e-09
4127,1.083069227498887e-09
4128,1.0990578157469044e-09
4129,1.063068013420099e-09
4130,1.0859017512322399e-09
4131,1.0865201633567334e-09
4132,1.0621110093492565e-09
4133,1.0756091062602686e-09
4134,1.0753967250871096e-09
4135,1.077780217804688e-09
4136,1.073886861146464e-09
4137,1.0711330019420963e-09
4138,1.051205805357673e-09
4139,1.0606392902855933e-09
4140,1.0160938087034382e-09
4141,1.0538013794885325e-09
4142,1.049684375567744e-09
4143,1.069030122187485e-09
4144,1.0479194437619449e-09
4145,1.0845860535233796e-09
4146,1.0255112167523753e-09
4147,1.039598344920805e-09
4148,1.0789444380614085e-09
4149,1.010549918866723e-09
4150,1.0620221166023248e-09
4151,1.065284943913996e-09
4152,1.0572576011148242e-09
4153,1.087488872626963e-09
4154,1.0583910733500557e-09
4155,1.0537057743811208e-09
4156,1.0352103219663355e-09
4157,1.0535355080354824e-09
4158,1.0748343511625416e-09
4159,1.064701087671358e-09
4160,1.0613978634160767e-09
4161,1.041895393658169e-09
4162,1.076677169215419e-09
4163,1.0225745271986034e-09
4164,1.0502569344310426e-09
4165,1.049476642204598e-09
4166,1.0176612820539353e-09
4167,1.0637776717852168e-09
4168,1.0343486251119316e-09
4169,1.0224932795295675e-09
4170,1.0584700882054583e-09
4171,1.0225304361954951e-09
4172,1.0505356692796195e-09
4173,1.0362454705238784e-09
4174,1.0634517458196598e-09
4175,1.0499614815660838e-09
4176,1.0649911529192656e-09
4177,1.0541700157980728e-09
4178,1.0606781214018075e-09
4179,1.0507123712461736e-09
4180,1.0414000960671805e-09
4181,1.0379547982197067e-09
4182,1.064328482975253e-09
4183,1.0381115730703478e-09
4184,1.0488379739326233e-09
4185,1.0389550559807102e-09
4186,1.0661818956952379e-09
4187,1.0616171896258815e-09
4188,1.0478077821735758e-09
4189,1.0056550628173502e-09
4190,1.0586157319858152e-09
4191,1.0102942072289129e-09
4192,1.0481743138368013e-09
4193,1.030184799005828e-09
4194,1.0542984304509714e-09
4195,1.039372347525324e-09
4196,1.0311939579057684e-09
4197,1.0492463803614257e-09
4198,1.0216919532427999e-09
4199,1.0320923454695066e-09
4200,1.0184987727724191e-09
4201,1.0292411095769546e-09
4202,1.0331673232113607e-09
4203,1.0377823128170555e-09
4204,1.0573030898649958e-09
4205,1.0366869005681286e-09
4206,1.0402352299294394e-09
4207,1.0244587395486158e-09
4208,1.0620682759316205e-09
4209,1.0505672187536213e-09
4210,1.0579309600500354e-09
4211,1.0516796625938256e-09
4212,1.0666156433969607e-09
4213,1.0409910830679442e-09
4214,1.0295617609231293e-09
4215,1.0270045311968625e-09
4216,1.0444557979214598e-09
4217,1.0175811273859204e-09
4218,1.024824302212043e-09
4219,1.01430126613393e-09
4220,1.0239315414937168e-09
4221,1.0254625243220408e-09
4222,9.938043635438508e-10
4223,1.048023114327537e-09
4224,1.032340385448179e-09
4225,1.029712990967281e-09
4226,1.0399406925748203e-09
4227,1.036624770729525e-09
4228,1.0291055439658134e-09
4229,1.001836274462891e-09
4230,1.0351257577582477e-09
4231,1.0119396446785925e-09
4232,1.0320841743560303e-09
4233,1.016237304809633e-09
4234,1.001353999322902e-09
4235,9.972297956819081e-10
4236,1.028344064246397e-09
4237,1.0035780000038745e-09
4238,1.0023326172848771e-09
4239,1.0305681526491112e-09
4240,1.0164327976775058e-09
4241,1.0040420899042865e-09
4242,1.0326841534619286e-09
4243,1.0076583157122665e-09
4244,1.0201193706495062e-09
4245,9.897127948295014e-10
4246,1.001450643246863e-09
4247,1.0404892434598634e-09
4248,1.0067120238529453e-09
4249,9.961158782508293e-10
4250,1.0114670088563905e-09
4251,1.006017619853477e-09
4252,1.0140545172693758e-09
4253,1.0047341919982435e-09
4254,1.00368001193663e-09
4255,1.0150285635513086e-09
4256,1.0237681593479992e-09
4257,1.0256369718975289e-09
4258,1.0225665531055456e-09
4259,1.030175827285738e-09
4260,1.0228720841586213e-09
4261,1.0028400726182212e-09
4262,1.0272348278644573e-09
4263,1.0178763804359556e-09
4264,9.903349482809753e-10
4265,1.0001459088671514e-09
4266,9.942156989131924e-10
4267,1.0256274099771646e-09
4268,9.877366667532046e-10
4269,1.0056437682424256e-09
4270,1.0333078082031683e-09
4271,1.0012458504213862e-09
4272,1.0268077860264793e-09
4273,1.0205437726739185e-09
4274,1.0169609178878155e-09
4275,1.0100218449008043e-09
4276,9.974799543066765e-10
4277,1.0135636281030199e-09
4278,9.955938479542728e-10
4279,9.853035612368766e-10
4280,9.862334642859097e-10
4281,1.0184311294628583e-09
4282,9.98848875440145e-10
4283,9.886630765485951e-10
4284,9.793483240195447e-10
4285,1.0126649455048197e-09
4286,1.0255366451216547e-09
4287,1.0213026087754441e-09
4288,9.976884089083307e-10
4289,1.0041169991776527e-09
4290,9.96361390447111e-10
4291,1.014423547187865e-09
4292,1.0042108128240011e-09
4293,9.958802215228108e-10
4294,1.0127427395009977e-09
4295,9.811467606700615e-10
4296,1.0133811059973889e-09
4297,1.0207223356726868e-09
4298,1.0046163913664739e-09
4299,9.895002148627846e-10
4300,1.0221989979082111e-09
4301,1.0246902919674513e-09
4302,1.0010602600901496e-09
4303,1.0234234749757053e-09
4304,1.0061759233576838e-09
4305,9.800120499967405e-10
4306,1.0172955999609958e-09
4307,9.953894703267007e-10
4308,1.001641958076019e-09
4309,9.8803782665814e-10
4310,9.921224660399168e-10
4311,1.005182769805311e-09
4312,9.812177548166119e-10
4313,9.953458716606353e-10
4314,9.764186865314675e-10
4315,9.574052171924846e-10
4316,1.0062735928689996e-09
4317,9.796589196207839e-10
4318,9.984561009991445e-10
4319,9.897252610981203e-10
4320,1.001165980924522e-09
4321,9.863178983028995e-10
4322,9.831500042068268e-10
4323,9.77249699786151e-10
4324,1.0369991315096301e-09
4325,9.812964537863856e-10
4326,9.794940770595103e-10
4327,9.948450026431977e-10
4328,9.751146897831556e-10
4329,1.003725223050395e-09
4330,1.0099702661642406e-09
4331,9.728707308484066e-10
4332,1.0039529889764642e-09
4333,9.701954754565607e-10
4334,9.826526651276578e-10
4335,9.7122596561481e-10
4336,9.922629636883245e-10
4337,9.6425117003369e-10
4338,9.990852058797431e-10
4339,9.802012187353863e-10
4340,1.009175499005682e-09
4341,9.703421656870823e-10
4342,9.689842304013076e-10
4343,9.721542545149564e-10
4344,9.763972868950127e-10
4345,1.0046948389036546e-09
4346,1.0010146727530063e-09
4347,9.90075196517327e-10
4348,9.861224754644992e-10
4349,9.928421483522892e-10
4350,9.951377177642424e-10
4351,9.651210456552717e-10
4352,9.525629750478054e-10
4353,9.754159152170779e-10
4354,1.0005509640832995e-09
4355,9.660841162400383e-10
4356,9.891689096992296e-10
4357,9.718077714406448e-10
4358,9.716900807288925e-10
4359,9.724111183713351e-10
4360,9.580041019431108e-10
4361,9.744410646925495e-10
4362,9.72341050754658e-10
4363,9.785993086586738e-10
4364,9.955425770111216e-10
4365,9.66010937201046e-10
4366,9.52687107560964e-10
4367,9.92810101973064e-10
4368,1.0018783994182029e-09
4369,9.81278347844778e-10
4370,9.696671536230676e-10
4371,9.800772151478123e-10
4372,9.637092783784029e-10
4373,9.491438900855884e-10
4374,9.668493486568177e-10
4375,9.697551589366094e-10
4376,9.812824540756081e-10
4377,9.705956507899668e-10
4378,9.99668189374104e-10
4379,9.9867481271205e-10
4380,9.60518005929196e-10
4381,9.673578249208553e-10
4382,9.537471735476847e-10
4383,9.675593772879457e-10
4384,9.639390535149613e-10
4385,9.604688300907873e-10
4386,9.594495110562533e-10
4387,9.809953417540168e-10
4388,9.818201115618478e-10
4389,9.706566302624498e-10
4390,9.78966306997695e-10
4391,9.639942828398826e-10
4392,9.725561601248826e-10
4393,9.721713327704391e-10
4394,9.80495507803231e-10
4395,9.85227614892426e-10
4396,9.574765268488502e-10
4397,9.528435399611166e-10
4398,9.361383949794067e-10
4399,9.453646413539759e-10
4400,9.704099764011517e-10
4401,9.445396794040935e-10
4402,9.5778962724018e-10
4403,9.690607732740945e-10
4404,9.829114477529534e-10
4405,9.542102372759125e-10
4406,9.530136581961736e-10
4407,9.525161739478823e-10
4408,9.536709730204267e-10
4409,9.850525766626202e-10
4410,9.716082624661966e-10
4411,9.657670989887735e-10
4412,9.56962115063881e-10
4413,9.504693087514051e-10
4414,9.737848280049092e-10
4415,9.558681548496224e-10
4416,9.808077547402985e-10
4417,9.251794321901604e-10
4418,9.714567851260412e-10
4419,9.80858345789449e-10
4420,9.52317988970597e-10
4421,9.58801761337482e-10
4422,9.795467541273107e-10
4423,9.587838047302233e-10
4424,9.74190212123612e-10
4425,9.451409946323965e-10
4426,9.419262114560332e-10
4427,9.654131678224377e-10
4428,9.331954400037366e-10
4429,9.668175271025676e-10
4430,9.412150479453442e-10
4431,9.405839079004846e-10
4432,9.598468362749653e-10
4433,9.632603488327025e-10
4434,9.6264019284973e-10
4435,9.67468009281524e-10
4436,9.667035126711338e-10
4437,9.394730891824213e-10
4438,9.46424050251428e-10
4439,9.549818837104914e-10
4440,9.325414614458377e-10
4441,9.721505019392831e-10
4442,9.429814556450943e-10
4443,9.31967784763447e-10
4444,9.600880859157886e-10
4445,9.397833166735386e-10
4446,9.506088265216286e-10
4447,9.51309052253489e-10
4448,9.729261024944389e-10
4449,9.586246444902643e-10
4450,9.222118234463199e-10
4451,9.252906433012224e-10
4452,9.461420559609623e-10
4453,9.311954065713933e-10
4454,9.440385933294474e-10
4455,9.413881243365352e-10
4456,9.304552243882305e-10
4457,9.384596328514716e-10
4458,9.567093220870577e-10
4459,9.496215643284918e-10
4460,9.55013179378488e-10
4461,9.37644107235531e-10
4462,9.72619971003357e-10
4463,9.560797760691204e-10
4464,9.24424805685314e-10
4465,9.199176435130948e-10
4466,9.303276996110941e-10
4467,9.384440856369376e-10
4468,9.484517246839532e-10
4469,9.246915893827395e-10
4470,9.278181745534031e-10
4471,9.218816181185848e-10
4472,9.313127484038478e-10
4473,9.264907362685084e-10
4474,9.318913359236543e-10
4475,9.408711939970786e-10
4476,9.654861842621437e-10
4477,9.219169186657962e-10
4478,9.428263571023955e-10
4479,9.458123067584624e-10
4480,9.24670625300498e-10
4481,9.3340119632601e-10
4482,9.211585197804011e-10
4483,9.274884081748292e-10
4484,9.592604931777752e-10
4485,9.242934511937797e-10
4486,9.630814019209245e-10
4487,9.203493136325299e-10
4488,9.228868415640837e-10
4489,9.420919893091478e-10
4490,9.295356285675584e-10
4491,9.573169639123574e-10
4492,9.07826825280176e-10
4493,9.4600620145925e-10
4494,9.37445489268005e-10
4495,9.31522814416626e-10
4496,9.385905566991436e-10
4497,9.326955294878073e-10
4498,9.269048287642973e-10
4499,9.218470388085922e-10
4500,9.298847436396366e-10
4501,9.528399416325643e-10
4502,9.374669907647712e-10
4503,9.256502713638863e-10
4504,9.033851356715267e-10
4505,9.030790037395082e-10
4506,9.111320219400518e-10
4507,9.323749890315808e-10
